date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2019-01-03,5.5,0.69,2.15,-1.2,,-4,92,77,77.5,63,-0.3,-3,-2.9,-5.4,11,7.46,6.5,2,,,100.31,100.13,100.09,99.87,92.31,92.19,92.15,91.99,,,,,3.2,2.9,2.8,2.3,15.8,0,0,0,0,0,,,21,08:50:00,16:27:00,7.62,8.83,16.45,1,1,3,5,-6,-4,,,,,,,,,,,,,
2019-01-02,8.6,4.53,4.89,1.2,,,78,66.2,65.5,53,-0.5,-1.3,-1.2,-1.8,13,8.88,8.5,4,,,100.41,100.01,100.1,99.78,92.44,92.1,92.17,91.89,,,,,3.4,2.9,3,2.5,13.1,0,0,0,0,0,,,23,08:50:00,16:26:00,7.6,8.83,16.43,2,2,6,9,-3,-1,,,,,,,,,,,,,
2019-01-01,2.9,-1.18,-3.95,-10.8,,-16,92,78.2,80,68,-1.7,-4.6,-7.8,-13.9,21,12.04,12.5,4,36,29,101.46,100.97,100.97,100.47,93.23,92.86,92.86,92.49,,,,,3.2,2.5,2.7,2.2,21.9,0,0,0,0,1,,,20,08:50:00,16:25:00,7.58,8.83,16.42,1,1,1,2,-2,-1,,,,,,,,,,,,,
2018-12-31,-6.1,-11.84,-12.95,-19.8,,-24,83,70.3,70.5,58,-13.6,-16.2,-16.6,-19.6,23,13.17,13.5,4,30,19,103.69,102.89,102.64,101.6,95.16,94.47,94.25,93.34,,,,,2.8,2.4,2.4,2,30.9,0,0,0,0,0,,,18,08:51:00,16:24:00,7.55,8.85,16.4,1,1,-10,-10,-14,-12,,,,,,,,,,,,,
2018-12-30,-5.3,-14.86,-12.8,-20.3,,-26,88,78,79.5,71,-8.7,-17.9,-14.9,-21.2,24,14.33,12.5,1,41,33,103.69,102.28,101.94,100.19,95.14,93.94,93.63,92.12,,,,,2.5,1.7,2,1.4,30.8,0,0,0,0,0.5,,,21,08:51:00,16:23:00,7.53,8.85,16.38,,,-14,-13,-26,-22,,,,,,,,,,,,,
2018-12-29,-2.2,-4.31,-4.05,-5.9,,-11,95,91.3,90,85,-3.9,-5.5,-6.3,-8.8,16,9.46,9.5,3,,,100.97,100.2,100.32,99.67,92.84,92.14,92.25,91.67,,,,,3.4,2.6,2.8,2.2,22.1,0,0,0,0,5.3,,,14,08:51:00,16:22:00,7.52,8.85,16.37,,,-1,-1,-12,-11,,,,,,,,,,,,,
2018-12-28,-2.2,-6.74,-7.19,-12.2,,-16,92,83.2,81,70,-3.6,-9.2,-8.4,-13.2,11,7.83,7.5,4,,,102.39,101.61,101.67,100.96,94.09,93.38,93.46,92.83,,,,,3.3,2.9,3,2.6,25.2,0,0,0,0,0.2,,,14,08:50:00,16:21:00,7.52,8.83,16.35,1,1,-5,-5,-10,-8,,,,,,,,,,,,,
2018-12-27,-8.3,-11.25,-12.2,-16.1,,-21,90,86.7,86,82,-9.9,-13,-13.6,-17.2,12,5.33,7,2,,,102.85,102.7,102.64,102.43,94.43,94.31,94.28,94.12,,,,,3.6,2.9,3,2.4,30.2,0,0,0,0,0,,,15,08:50:00,16:20:00,7.5,8.83,16.33,1,1,-9,-9,-15,-12,,,,,,,,,,,,,
2018-12-26,-9.6,-14.01,-14,-18.4,,-25,88,80.5,81,74,-14.5,-16.6,-17.5,-20.5,15,9.42,10,5,,,102.68,102.55,102.53,102.38,94.3,94.18,94.17,94.03,,,,,3.1,2.3,2.4,1.6,32,0,0,0,0,0,,,15,08:50:00,16:19:00,7.48,8.83,16.32,1,1,-9,-9,-20,-13,,,,,,,,,,,,,
2018-12-25,-5.3,-7.9,-7.65,-10,,-14,90,85.8,83,76,-6.8,-9.9,-10.3,-13.8,13,6.42,6.5,0,,,102.61,102.38,102.39,102.16,94.3,94.09,94.1,93.89,,,,,3.2,2.8,2.5,1.8,25.6,0,0,0,0,1.6,,,14,08:50:00,16:18:00,7.47,8.83,16.3,,,-6,-6,-14,-12,,,,,,,,,,,,,
2018-12-24,-6.3,-9.32,-9.6,-12.9,,-16,87,81.3,81,75,-8.6,-12,-11.4,-14.3,13,8.17,8,3,,,102.2,102.13,102.06,101.91,93.9,93.83,93.77,93.64,,,,,3,2.7,2.7,2.4,27.6,0,0,0,0,0,,,14,08:50:00,16:18:00,7.47,8.83,16.3,1,1,-9,-9,-12,-11,,,,,,,,,,,,,
2018-12-23,-5.6,-8.53,-9.05,-12.5,,-17,85,76.3,75,65,-10.6,-12,-12.3,-14,16,8.96,10,4,,,101.85,101.58,101.62,101.39,93.6,93.35,93.38,93.17,,,,,3.7,2.9,3,2.4,27.1,0,0,0,0,0,,,15,08:49:00,16:17:00,7.47,8.82,16.28,1,1,-9,-7,-12,-11,,,,,,,,,,,,,
2018-12-22,-2.9,-6.63,-7.6,-12.3,,-16,89,73.2,73.5,58,-8.1,-10.7,-11.2,-14.3,18,9.04,9,0,34,31,102.14,101.99,101.87,101.6,93.91,93.78,93.68,93.45,,,,,3.7,2.6,2.9,2.1,25.6,0,0,0,0,0,,,14,08:49:00,16:17:00,7.47,8.82,16.28,1,1,-1,-1,-13,-12,,,,,,,,,,,,,
2018-12-21,0.2,-2.69,-2.1,-4.4,,-11,88,74.1,72.5,57,-3.3,-6.7,-6.7,-10,34,22.38,21,8,64,29,101.52,100.3,100.19,98.87,93.38,92.28,92.18,90.99,,,,,2.5,2.1,2.2,2,20.1,0,0,0,0,0,,,15,08:48:00,16:16:00,7.47,8.8,16.27,1,1,-2,-1,-10,-9,,,,,,,,,,,,,
2018-12-20,2.6,-1.6,-2.7,-8,,-9,82,67.2,65.5,49,-2.8,-7.1,-6.8,-10.8,27,12.83,13.5,0,47,14,101.62,100.32,100.21,98.79,93.51,92.29,92.21,90.9,,,,,3.5,2.8,2.8,2.1,20.7,0,0,0,0,0,,,14,08:48:00,16:16:00,7.47,8.8,16.27,1,1,2,2,-2,-1,,,,,,,,,,,,,
2018-12-19,6.3,-1.98,-0.25,-6.8,,-10,96,74.5,73.5,51,-3.7,-6.2,-6.5,-9.3,10,6.42,5.5,1,,,101.6,101.08,100.93,100.26,93.47,92.99,92.87,92.27,,,,,3.5,3.1,3,2.6,18.2,0,0,0,0,0,,,14,08:47:00,16:15:00,7.47,8.78,16.25,1,1,3,3,-7,-6,,,,,,,,,,,,,
2018-12-18,3.6,-2.81,-1.85,-7.3,,-8,84,71.4,67,50,-6.2,-7.4,-7.8,-9.4,7,4.38,3.5,0,,,100.22,99.86,99.92,99.62,92.17,91.85,91.92,91.66,,,,,4.7,3.7,3.7,2.7,19.9,0,0,0,0,0,,,14,08:46:00,16:15:00,7.48,8.77,16.25,1,1,4,4,-8,-3,,,,,,,,,,,,,
2018-12-17,-0.6,-5.99,-5.2,-9.8,,-13,85,79,74,63,-6.7,-9.1,-9.1,-11.4,10,6.33,5.5,1,,,100.66,100.56,100.49,100.32,92.57,92.45,92.4,92.23,,,,,3.9,2.9,3.1,2.3,23.2,0,0,0,0,0,,,15,08:46:00,16:15:00,7.48,8.77,16.25,1,1,3,3,-4,-3,,,,,,,,,,,,,
2018-12-16,-3.7,-7.68,-7.5,-11.3,,-15,83,72.1,69.5,56,-10,-11.9,-11.9,-13.9,20,11.54,12,4,43,13,102.24,101.61,101.47,100.69,94.02,93.4,93.29,92.56,,,,,3,2.5,2.6,2.2,25.5,0,0,0,0,0,,,15,08:45:00,16:15:00,7.5,8.75,16.25,1,1,-6,-5,-9,-9,,,,,,,,,,,,,
2018-12-15,5.2,-0.92,-1.85,-8.9,,-12,76,57.5,61,46,-3.8,-8.4,-8.1,-12.4,35,17.08,17.5,0,66,31,102.25,100.69,100.61,98.96,94.03,92.68,92.58,91.13,,,,,3,2.4,2.5,2.1,19.9,0,0,0,0,0,,,15,08:44:00,16:14:00,7.5,8.73,16.23,1,1,1,3,-13,-12,,,,,,,,,,,,,
2018-12-14,5.6,1.73,0.54,-4.5,,-8,73,62.5,60.5,48,-2,-4.8,-5,-8.1,24,13.71,16,8,31,20,100.66,99.81,99.82,98.97,92.65,91.87,91.89,91.13,,,,,3.4,3,2.8,2.3,17.5,0,0,0,0,0,,,15,08:43:00,16:14:00,7.52,8.72,16.23,1,1,5,5,1,4,,,,,,,,,,,,,
2018-12-13,6.3,0.01,1.04,-4.2,,-8,78,57.8,62.5,47,-4.7,-7.5,-8.1,-11.4,19,9.54,10.5,2,28,21,100.83,100.43,100.42,100,92.77,92.43,92.4,92.04,,,,,3.8,2.9,3.1,2.5,17,0,0,0,0,0,,,15,08:42:00,16:14:00,7.53,8.7,16.23,1,1,3,4,-5,-5,,,,,,,,,,,,,
2018-12-12,4.1,-0.56,0.09,-3.9,,-8,79,56,58,37,-5.8,-8.7,-8.6,-11.4,29,12.42,15.5,2,54,28,100.72,100.11,99.97,99.22,92.67,92.11,91.98,91.29,,,,,3.5,2.8,2.9,2.3,17.9,0,0,0,0,0,,,15,08:41:00,16:14:00,7.55,8.68,16.23,1,1,1,1,-5,-5,,,,,,,,,,,,,
2018-12-11,-2.1,-4.78,-5.75,-9.4,,-12,93,77.3,77.5,62,-5.3,-8.3,-8,-10.7,17,7.5,9.5,2,,,101.17,99.98,100.17,99.17,93.09,91.95,92.14,91.19,,,,,3.9,3.3,3.4,2.8,23.8,0,0,0,0,0,,,15,08:40:00,16:15:00,7.58,8.67,16.25,1,1,-1,-1,-6,-4,,,,,,,,,,,,,
2018-12-10,2.5,-2.14,-3.09,-8.7,,-12,98,86.8,81.5,65,0.7,-4.1,-5.3,-11.3,12,7.5,7.5,3,,,101.41,101.29,101.31,101.2,93.27,93.17,93.16,93.06,,,,,4.1,3.4,3.5,2.9,21.1,0,0,0,0,3,,,15,08:39:00,16:15:00,7.6,8.65,16.25,1,1,1,2,-9,-8,,,,,,,,,,,,,
2018-12-09,-1.1,-7.21,-6.6,-12.1,,-17,76,66.9,63.5,51,-9.1,-12.4,-12.6,-16,13,7,7.5,2,,,102.46,101.95,101.89,101.32,94.17,93.7,93.65,93.14,,,,,3.9,3.6,3.6,3.3,24.6,0,0,0,0,0,,,15,08:38:00,16:15:00,7.62,8.63,16.25,1,1,-4,-1,-11,-9,,,,,,,,,,,,,
2018-12-08,-3.6,-9.64,-8.4,-13.2,,-18,85,71.7,70.5,56,-11.8,-13.9,-13.9,-16,11,7.54,7,3,,,102.52,102.32,102.3,102.09,94.2,94,93.98,93.77,,,,,4.1,3.6,3.6,3.2,26.4,0,0,0,0,0,,,16,08:37:00,16:15:00,7.63,8.62,16.25,1,1,-3,-3,-14,-12,,,,,,,,,,,,,
2018-12-07,-8.2,-12.37,-13.1,-18,,-23,86,76.3,77,68,-12.5,-15.7,-16.2,-19.9,9,6.25,5,1,,,102.09,101.93,101.91,101.74,93.78,93.61,93.61,93.45,,,,,4.6,4.1,4.2,3.7,31.1,0,0,0,0,0,,,16,08:35:00,16:16:00,7.68,8.58,16.27,1,1,-4,-4,-17,-14,,,,,,,,,,,,,
2018-12-06,-6.8,-11.98,-11.3,-15.8,,-22,87,75.5,72.5,58,-14,-15.6,-15.8,-17.6,9,7.08,6,3,,,102.54,102.37,102.35,102.15,94.2,94.03,94.01,93.83,,,,,4.3,3.4,3.5,2.8,29.3,0,0,0,0,0,,,17,08:34:00,16:16:00,7.7,8.57,16.27,1,1,-6,-6,-14,-14,,,,,,,,,,,,,
2018-12-05,-6.1,-8.65,-9.05,-12,,-19,86,76.7,78.5,71,-10.4,-12,-12.9,-15.5,24,10.71,14.5,5,46,33,103.08,102.83,102.82,102.56,94.75,94.51,94.49,94.23,,,,,3.4,2.6,2.7,2,27.1,0,0,0,0,0,,,20,08:33:00,16:17:00,7.73,8.55,16.28,1,1,-6,-6,-15,-14,,,,,,,,,,,,,
2018-12-04,-1.5,-6.85,-8.44,-15.4,,-17,88,76.6,74.5,61,-5.9,-10.4,-11.2,-16.6,30,14.17,15,0,62,34,102.45,101.97,102.06,101.68,94.17,93.71,93.81,93.46,,,,,3.9,3,3,2.2,26.4,0,0,0,0,0,,,22,08:31:00,16:17:00,7.77,8.52,16.28,1,1,-2,-2,-15,-12,,,,,,,,,,,,,
2018-12-03,-3.7,-7.43,-9.15,-14.6,,-16,92,82.8,81.5,71,-7.3,-9.9,-11.8,-16.3,18,9.62,9.5,1,31,29,102.53,102.44,102.42,102.31,94.23,94.17,94.15,94.07,,,,,2.9,2.3,2.3,1.7,27.1,0,0,0,0,2.9,,,27,08:30:00,16:18:00,7.8,8.5,16.3,1,1,-5,-5,-13,-11,,,,,,,,,,,,,
2018-12-02,-4.4,-5.35,-5.4,-6.4,,-12,93,89.5,90,87,-5.7,-6.8,-6.8,-7.9,18,9.33,11,4,32,34,102.3,102.02,102.07,101.83,94.06,93.81,93.86,93.66,,,,,2,1.7,1.8,1.5,23.4,0,0,0,0,9,,,7,08:28:00,16:18:00,7.83,8.47,16.3,,,-3,-3,-8,-7,,,,,,,,,,,,,
2018-12-01,-1,-3.07,-3.15,-5.3,,-11,97,93.5,93,89,-1.9,-4,-4.5,-7,15,9.21,8,1,,,101.89,101.63,101.6,101.31,93.71,93.5,93.48,93.25,,,,,3,2.5,2.5,2,21.1,0,0,0,0,2.3,,,1,08:27:00,16:19:00,7.87,8.45,16.32,,,0,0,-6,-5,,,,,,,,,,,,,
2018-11-30,3,0.15,0.5,-2,,-4,95,89.9,89,83,0,-1.3,-1.3,-2.6,8,4.46,4,0,,,101.27,100.83,100.86,100.44,93.2,92.8,92.83,92.47,,,,,2.9,2.7,2.6,2.4,17.5,0,0,0,0,0.8,,,1,08:25:00,16:20:00,7.92,8.42,16.33,1,1,2,2,-6,-6,,,,,,,,,,,,,
2018-11-29,4.6,0.22,0.54,-3.5,,-7,90,71.1,73,56,-0.5,-4.5,-3.8,-7.1,8,5.67,5.5,3,,,100.45,100.34,100.32,100.19,92.48,92.35,92.36,92.24,,,,,3.3,2.8,2.8,2.4,17.5,0,0,0,0,0,,,0,08:24:00,16:21:00,7.95,8.4,16.35,1,1,2,4,-6,-6,,,,,,,,,,,,,
2018-11-28,6.1,-0.22,1.09,-3.9,,-8,94,78.7,72.5,51,-2,-3.7,-3.8,-5.5,10,6.25,6,2,,,100.24,100.14,100.14,100.05,92.25,92.14,92.14,92.04,,,,,3.6,2.5,2.6,1.6,16.9,0,0,0,0,0.4,,,,08:22:00,16:22:00,8,8.37,16.37,1,1,3,6,-5,-3,,,,,,,,,,,,,
2018-11-27,-1,-2.32,-2.1,-3.2,,-7,95,90.9,90,85,-2.3,-3.6,-3.3,-4.3,11,6.33,6,1,,,100.44,100.16,100.2,99.96,92.41,92.14,92.19,91.96,,,,,2.3,1.9,2,1.6,20.1,0,0,0,0,0,,,,08:21:00,16:23:00,8.03,8.35,16.38,1,1,0,0,-5,-1,,,,,,,,,,,,,
2018-11-26,-0.7,-3.14,-3.4,-6.1,,-12,83,77.2,77.5,72,-3.6,-6.6,-6.5,-9.4,24,14.17,16.5,9,34,15,101.83,101.2,101.16,100.48,93.7,93.09,93.07,92.44,,,,,2.4,2.1,2,1.7,21.4,0,0,0,0,0,,,,08:19:00,16:24:00,8.08,8.32,16.4,1,1,-1,-1,-5,-4,,,,,,,,,,,,,
2018-11-25,4,-1.7,-0.45,-4.9,,-9,91,78.6,75,59,-3.2,-5,-5.5,-7.7,15,7.33,8,1,,,102.12,102.05,102.02,101.92,93.95,93.88,93.86,93.78,,,,,2.5,2.4,2.4,2.2,18.4,0,0,0,0,0,,,,08:17:00,16:25:00,8.13,8.28,16.42,1,1,0,3,-8,-7,,,,,,,,,,,,,
2018-11-24,-3.5,-5.35,-5.55,-7.6,,-12,86,84,84,82,-5.9,-7.7,-7.7,-9.4,18,10.92,11,4,,,101.98,101.73,101.64,101.31,93.78,93.53,93.47,93.16,,,,,2.3,1.9,2,1.7,23.6,0,0,0,0,0,,,,08:16:00,16:26:00,8.17,8.27,16.43,1,1,-3,-3,-7,-7,,,,,,,,,,,,,
2018-11-23,1.4,-4,-2.59,-6.6,,-12,90,85.1,83.5,77,-3.4,-6.2,-6.2,-9.1,14,8.88,8.5,3,,,101.24,100.76,100.74,100.24,93.09,92.7,92.69,92.3,,,,,3,2.6,2.5,1.9,20.6,0,0,0,0,0,,,,08:14:00,16:27:00,8.22,8.23,16.45,1,1,-2,-2,-9,-8,,,,,,,,,,,,,
2018-11-22,6.3,2.56,2.2,-1.9,,-2,87,69.8,71.5,56,-1.3,-2.5,-2.8,-4.2,10,5.08,5.5,1,,,100.23,100.06,100.09,99.95,92.28,92.12,92.15,92.03,,,,,4.2,3.5,3.5,2.8,15.8,0,0,0,0,0,,,,08:12:00,16:28:00,8.27,8.2,16.47,1,1,6,6,-7,-7,,,,,,,,,,,,,
2018-11-21,7.2,1.67,3.2,-0.8,,-2,88,76.6,71,54,-1,-2.1,-2.2,-3.3,8,4.29,4,0,,,100.91,100.38,100.42,99.92,92.93,92.41,92.46,91.98,,,,,4.1,3.3,3.5,2.8,14.8,0,0,0,0,0,,,,08:10:00,16:29:00,8.32,8.17,16.48,1,1,5,5,-2,0,,,,,,,,,,,,,
2018-11-20,8.7,2.02,3.2,-2.3,,-5,90,77.6,72.5,55,-0.2,-1.7,-1.6,-3.1,10,6.38,6,2,,,101.42,101.2,101.19,100.97,93.38,93.17,93.17,92.97,,,,,3.5,2.7,2.8,2.2,14.8,0,0,0,0,0,,,,08:09:00,16:31:00,8.37,8.15,16.52,1,1,7,7,0,1,,,,,,,,,,,,,
2018-11-19,6.7,1.13,1.2,-4.3,,-8,93,82.1,79.5,66,0.8,-1.7,-2.1,-5,14,8.92,9,4,,,102.09,101.71,101.76,101.44,93.96,93.6,93.69,93.41,,,,,2.5,2.2,2.1,1.8,16.8,0,0,0,0,0,,,,08:07:00,16:32:00,8.42,8.12,16.53,1,1,7,7,-2,-2,,,,,,,,,,,,,
2018-11-18,4,-0.48,-0.35,-4.7,,-9,95,88,88,81,1.2,-2.2,-2.6,-6.4,18,11.04,11.5,5,33,31,102.14,101.62,101.67,101.19,93.99,93.51,93.54,93.09,,,,,2.7,2.2,2.2,1.8,18.4,0,0,0,0,3.4,,,,08:05:00,16:33:00,8.47,8.08,16.55,1,1,5,5,-6,-5,,,,,,,,,,,,,
2018-11-17,-2.7,-8.61,-9.4,-16.1,,-22,94,77.4,76,58,-3.5,-12,-10.5,-17.5,12,8.12,7,2,,,103.4,102.51,102.47,101.54,94.94,94.17,94.16,93.38,,,,,2.9,2.5,2.5,2.1,27.4,0,0,0,0,0.7,,,3,08:03:00,16:35:00,8.53,8.05,16.58,1,1,-3,-3,-8,-7,,,,,,,,,,,,,
2018-11-16,-5.6,-12.89,-10.64,-15.7,,-21,83,75.7,74,65,-10.7,-16.3,-14.4,-18.2,25,11.38,13,1,42,2,103.98,103.64,103.3,102.62,95.5,95.22,94.95,94.4,,,,,3.2,2.1,2.4,1.6,28.6,0,0,0,0,0.4,,,4,08:01:00,16:36:00,8.58,8.02,16.6,1,1,-12,-12,-21,-15,,,,,,,,,,,,,
2018-11-15,4.2,0.95,-0.69,-5.6,,-13,96,90.2,90,84,1.9,-0.5,-3,-7.9,27,12.83,16,5,43,6,102.32,101.79,101.93,101.54,94.15,93.72,93.81,93.47,,,,,2.8,2.2,2.2,1.7,18.7,0,0,0,0,4.5,,,,08:00:00,16:38:00,8.63,8,16.63,1,1,0,0,-11,-11,,,,,,,,,,,,,
2018-11-14,10.6,5.15,6.44,2.3,,,86,61.1,65.5,45,1.2,-2,-1.4,-4.1,13,6.88,8,3,,,101.56,101.22,101.31,101.05,93.56,93.23,93.32,93.08,,,,,3.7,3,3,2.3,11.6,0,1.4,0,0,0,,,4,07:58:00,16:39:00,8.68,7.97,16.65,1,1,8,10,-1,-1,,,,,,,,,,,,,
2018-11-13,9.1,2.64,4,-1.1,,-4,80,70.2,65,50,-0.9,-2.4,-2.5,-4,10,6.33,6.5,3,,,102.36,101.7,101.83,101.31,94.22,93.63,93.74,93.26,,,,,3.4,3,3,2.7,14,0,0,0,0,0,,,3,07:56:00,16:41:00,8.75,7.93,16.68,1,1,10,10,0,1,,,,,,,,,,,,,
2018-11-12,4.9,-1.22,-1.64,-8.2,,-11,86,75.6,71,56,-2.8,-5.1,-6,-9.3,12,7.21,8.5,5,,,103.34,102.78,102.88,102.43,95,94.53,94.64,94.28,,,,,,,,,19.6,0,0,0,0,0,,,3,07:54:00,16:42:00,8.8,7.9,16.7,1,1,4,4,-4,-3,,,,,,,,,,,,,
2018-11-11,-3.3,-7.56,-7,-10.7,,-14,89,79.5,78,67,-8.5,-10.5,-10.4,-12.3,15,8.08,9.5,4,,,103.88,103.56,103.45,103.02,95.49,95.22,95.13,94.78,,,,,2.4,2,2.1,1.8,25,0,0,0,0,0,,,2,07:52:00,16:44:00,8.87,7.87,16.73,1,1,-4,-2,-13,-9,,,,,,,,,,,,,
2018-11-10,2.5,-0.18,-0.39,-3.3,,-9,88,78,79,70,-1.5,-3.6,-4.8,-8.1,22,14.33,15.5,9,38,36,102.96,102.31,102.29,101.62,94.73,94.16,94.13,93.53,,,,,2.4,2,2,1.7,18.4,0,0,0,0,0.4,,,,07:50:00,16:46:00,8.93,7.83,16.77,1,1,0,2,-11,-11,,,,,,,,,,,,,
2018-11-09,3.2,-1.93,-4.15,-11.5,,-18,92,84.2,84.5,77,0,-4.3,-6.9,-13.8,19,12.71,11,3,32,31,102.65,101.57,101.88,101.11,94.3,93.39,93.66,93.01,,,,,3.1,2.5,2.5,1.8,22.1,0,0,0,0,1.5,,,4,07:48:00,16:47:00,8.98,7.8,16.78,1,1,2,2,-7,-7,,,,,,,,,,,,,
2018-11-08,-8.5,-11.31,-11.6,-14.7,,-20,91,79.8,79,67,-12.7,-14.1,-14.3,-15.9,23,10.79,12,1,32,18,103.45,103.22,103.11,102.76,95.01,94.82,94.71,94.4,,,,,3.4,2.8,2.9,2.4,29.6,0,0,0,0,0,,,2,07:46:00,16:49:00,9.05,7.77,16.82,1,1,-11,-8,-16,-13,,,,,,,,,,,,,
2018-11-07,-5.7,-9.47,-8.65,-11.6,,-17,86,73.9,73,60,-11.8,-13.4,-13.3,-14.8,14,7.75,7.5,1,,,103.32,103.15,103.15,102.99,94.92,94.77,94.76,94.61,,,,,3.7,2.5,2.8,1.8,26.6,0,0,0,0,0.2,,,4,07:44:00,16:51:00,9.12,7.73,16.85,1,1,-8,-8,-20,-14,,,,,,,,,,,,,
2018-11-06,-9.9,-11.44,-11.6,-13.3,,-19,84,78.6,78,72,-12.9,-14.4,-14.2,-15.4,16,9,10,4,,,103.35,103.16,103.1,102.85,94.93,94.76,94.71,94.48,,,,,2,1.8,1.8,1.6,29.6,0,0,0,0,0,,,4,07:43:00,16:53:00,9.17,7.72,16.88,1,1,-9,-9,-13,-12,,,,,,,,,,,,,
2018-11-05,-6.2,-9.32,-8.55,-10.9,,-18,87,80,80.5,74,-9,-12.1,-11.3,-13.7,18,12.71,12.5,7,39,36,102.8,102.22,102.16,101.52,94.44,93.96,93.91,93.38,,,,,1.9,1.7,1.6,1.4,26.6,0,0,0,0,0.8,,,5,07:41:00,16:55:00,9.23,7.68,16.92,1,1,-7,-5,-11,-11,,,,,,,,,,,,,
2018-11-04,2.4,-1,-1.9,-6.2,,-14,95,90.1,89,83,0.4,-2.4,-4.3,-9,26,13.68,14.5,3,48,33,101.38,100.15,100.44,99.51,93.26,92.18,92.43,91.6,,,,,2.1,1.3,1.6,1,19.9,0,0,0,0,2.6,,,3,07:39:00,16:56:00,9.28,7.65,16.93,,,2,4,-6,-6,,,,,,,,,,,,,
2018-11-03,6.9,0.98,1,-4.9,,-7,95,85.4,82,69,1.4,-1.3,-1.6,-4.5,12,7.88,7.5,3,,,101.69,101.23,100.96,100.22,93.57,93.16,92.92,92.27,,,,,2.6,1.9,2,1.5,17,0,0,0,0,0,,,,08:37:00,17:58:00,9.35,8.62,17.97,1,1,6,8,-1,2,,,,,,,,,,,,,
2018-11-02,-0.1,-0.99,-0.95,-1.8,,-7,100,91.2,92,84,-1,-2.2,-2.2,-3.4,19,11.62,10,1,33,13,101.72,101.2,101.24,100.76,93.6,93.13,93.16,92.72,,,,,1.9,1.6,1.7,1.5,18.9,0,0,0,0,10.3,,,,08:35:00,18:00:00,9.42,8.58,18,,,1,1,-3,-3,,,,,,,,,,,,,
2018-11-01,3.4,1.07,1.35,-0.7,,-5,91,81,81.5,72,1.1,-1.8,-1.4,-3.8,18,12.46,11.5,5,34,35,102.07,101.7,101.51,100.95,93.96,93.64,93.45,92.95,,,,,2.1,1.7,1.7,1.3,16.6,0,0,0,0,0,,,,08:33:00,18:02:00,9.48,8.55,18.03,1,1,3,3,-2,-1,,,,,,,,,,,,,
2018-10-31,8.4,3.48,3.55,-1.3,,-4,84,63.4,62,40,0.1,-3.2,-2.2,-4.6,13,5.67,6.5,0,,,101.44,100.97,101.05,100.65,93.43,92.98,93.05,92.67,,,,,3.4,2.7,2.7,2,14.4,0,0,0,0,0,,,1,08:31:00,18:04:00,9.55,8.52,18.07,1,1,9,9,-1,0,,,,,,,,,,,,,
2018-10-30,8.2,5.06,4.3,0.4,,,89,68.9,73,57,2.1,-0.3,0.2,-1.8,20,9.96,12.5,5,35,31,101.59,101.51,101.49,101.4,93.56,93.5,93.49,93.41,,,,,2.5,2.2,2.2,1.9,13.7,0,0,0,0,0,,,0,08:29:00,18:06:00,9.62,8.48,18.1,1,1,9,9,-1,0,,,,,,,,,,,,,
2018-10-29,8.8,3.9,4.85,0.9,,,89,75.6,73,57,0.8,-0.2,-0.2,-1.3,20,13.33,11.5,3,36,29,101.45,101.12,101.02,100.59,93.42,93.12,93.03,92.65,,,,,2.2,1.8,1.8,1.5,13.2,0,0,0,0,0,,,1,08:27:00,18:08:00,9.68,8.45,18.13,1,1,9,9,0,0,,,,,,,,,,,,,
2018-10-28,8.4,2.75,2.95,-2.5,,-4,91,67.5,65,39,1.8,-3.1,-2.1,-6,25,10.75,13,1,44,13,101.67,101.02,101.13,100.59,93.64,93.02,93.13,92.63,,,,,2.7,2.2,2.3,1.9,15.1,0,0,0,0,1.2,,,0,08:25:00,18:10:00,9.75,8.42,18.17,1,1,10,10,0,1,,,,,,,,,,,,,
2018-10-27,10.7,5.9,5.44,0.2,,,70,51.3,50,30,-0.4,-4.1,-3.4,-6.3,33,14,18,3,55,30,101.66,101.23,101.22,100.77,93.64,93.26,93.26,92.87,,,,,2.7,2.3,2.2,1.8,12.6,0,0.4,0,0,0,,,1,08:23:00,18:12:00,9.82,8.38,18.2,1,1,10,10,-1,-1,,,,,,,,,,,,,
